states,year,quarter,brand,user_counts,percentage
Punjab,2018,1,Oppo,95143,0.112311
Punjab,2018,1,Apple,65881,0.077769
Punjab,2018,1,Realme,29427,0.034737
Punjab,2018,1,OnePlus,18373,0.021688
Punjab,2018,1,Motorola,15296,0.018056
Punjab,2018,1,Lenovo,12687,0.014976
Punjab,2018,1,Micromax,10911,0.01288
Punjab,2018,1,Others,88582,0.104566
Punjab,2018,2,Xiaomi,288756,0.250615
Punjab,2018,2,Samsung,258117,0.224023
Punjab,2018,2,Vivo,157022,0.136281
Punjab,2018,2,Oppo,133051,0.115477
Punjab,2018,2,Apple,88311,0.076646
Punjab,2018,2,Realme,38878,0.033743
Punjab,2018,2,OnePlus,22512,0.019538
Punjab,2018,2,Motorola,19732,0.017126
Punjab,2018,2,Lenovo,16030,0.013913
Punjab,2018,2,Micromax,14047,0.012192
Punjab,2018,2,Others,115734,0.100447
Punjab,2018,3,Xiaomi,370526,0.25152
Punjab,2018,3,Samsung,333905,0.226661
Punjab,2018,3,Vivo,211470,0.14355
Punjab,2018,3,Oppo,174607,0.118526
Punjab,2018,3,Apple,109405,0.074266
Punjab,2018,3,Realme,48316,0.032798
Punjab,2018,3,OnePlus,26583,0.018045
Punjab,2018,3,Motorola,23631,0.016041
Punjab,2018,3,Lenovo,18437,0.012515
Punjab,2018,3,Huawei,16653,0.011304
Punjab,2018,3,Others,139615,0.094773
Punjab,2018,4,Xiaomi,469664,0.251734
Punjab,2018,4,Samsung,423578,0.227033
Punjab,2018,4,Vivo,281873,0.15108
Punjab,2018,4,Oppo,228350,0.122393
Punjab,2018,4,Apple,137548,0.073724
Punjab,2018,4,Realme,60545,0.032451
Punjab,2018,4,OnePlus,31147,0.016694
Punjab,2018,4,Motorola,28376,0.015209
Punjab,2018,4,Lenovo,21785,0.011676
Punjab,2018,4,Huawei,21263,0.011397
Punjab,2018,4,Others,161586,0.086608
Punjab,2019,1,Xiaomi,557833,0.250532
Punjab,2019,1,Samsung,505420,0.226993
Punjab,2019,1,Vivo,349009,0.156746
Punjab,2019,1,Oppo,281133,0.126262
Punjab,2019,1,Apple,161878,0.072702
Punjab,2019,1,Realme,71481,0.032103
Punjab,2019,1,OnePlus,35068,0.01575
Punjab,2019,1,Motorola,31780,0.014273
Punjab,2019,1,Huawei,26070,0.011708
Punjab,2019,1,Lenovo,23917,0.010742
Punjab,2019,1,Others,183001,0.082189
Punjab,2019,2,Xiaomi,648198,0.249296
Punjab,2019,2,Samsung,594224,0.228538
Punjab,2019,2,Vivo,417913,0.160729
Punjab,2019,2,Oppo,336507,0.12942
Punjab,2019,2,Apple,189708,0.072961
Punjab,2019,2,Realme,82000,0.031537
Punjab,2019,2,OnePlus,38343,0.014747
Punjab,2019,2,Motorola,34974,0.013451
Punjab,2019,2,Huawei,30298,0.011653
Punjab,2019,2,Lenovo,26203,0.010078
Punjab,2019,2,Others,201744,0.077591
Punjab,2019,3,Xiaomi,734257,0.247833
Punjab,2019,3,Samsung,678439,0.228992
Punjab,2019,3,Vivo,489141,0.165099
Punjab,2019,3,Oppo,390270,0.131727
Punjab,2019,3,Apple,216888,0.073206
Punjab,2019,3,Realme,94292,0.031826
Punjab,2019,3,OnePlus,41581,0.014035
Punjab,2019,3,Motorola,37064,0.01251
Punjab,2019,3,Huawei,34669,0.011702
Punjab,2019,3,Lenovo,26124,0.008818
Punjab,2019,3,Others,219988,0.074252
Punjab,2019,4,Xiaomi,818456,0.246394
Punjab,2019,4,Samsung,760808,0.229039
Punjab,2019,4,Vivo,563524,0.169647
Punjab,2019,4,Oppo,446759,0.134495
Punjab,2019,4,Apple,240275,0.072334
Punjab,2019,4,Realme,109206,0.032876
Punjab,2019,4,OnePlus,44151,0.013292
Punjab,2019,4,Motorola,38939,0.011722
Punjab,2019,4,Huawei,38449,0.011575
Punjab,2019,4,Lenovo,27158,0.008176
Punjab,2019,4,Others,234017,0.07045
Punjab,2020,1,Xiaomi,912905,0.244125
Punjab,2020,1,Samsung,851006,0.227572
Punjab,2020,1,Vivo,654259,0.174959
Punjab,2020,1,Oppo,515340,0.13781
Punjab,2020,1,Apple,267276,0.071474
Punjab,2020,1,Realme,126920,0.03394
Punjab,2020,1,OnePlus,46432,0.012417
Punjab,2020,1,Huawei,42483,0.011361
Punjab,2020,1,Motorola,40631,0.010865
Punjab,2020,1,Lenovo,28708,0.007677
Punjab,2020,1,Others,253542,0.067801
Punjab,2020,2,Xiaomi,1025347,0.242658
Punjab,2020,2,Samsung,957955,0.226709
Punjab,2020,2,Vivo,759075,0.179642
Punjab,2020,2,Oppo,599062,0.141774
Punjab,2020,2,Apple,293955,0.069567
Punjab,2020,2,Realme,145881,0.034524
Punjab,2020,2,OnePlus,48354,0.011443
Punjab,2020,2,Huawei,46802,0.011076
Punjab,2020,2,Motorola,42817,0.010133
Punjab,2020,2,Lenovo,30136,0.007132
Punjab,2020,2,Others,276097,0.065341
Punjab,2020,3,Xiaomi,1124885,0.239631
Punjab,2020,3,Samsung,1063448,0.226544
Punjab,2020,3,Vivo,872561,0.185879
Punjab,2020,3,Oppo,675846,0.143974
Punjab,2020,3,Apple,322529,0.068707
Punjab,2020,3,Realme,167279,0.035635
Punjab,2020,3,OnePlus,50950,0.010854
Punjab,2020,3,Huawei,50512,0.01076
Punjab,2020,3,Motorola,44739,0.009531
Punjab,2020,3,Lenovo,31345,0.006677
Punjab,2020,3,Others,290139,0.061808
Punjab,2020,4,Xiaomi,1219022,0.236342
Punjab,2020,4,Samsung,1169264,0.226695
Punjab,2020,4,Vivo,979161,0.189838
Punjab,2020,4,Oppo,750319,0.145471
Punjab,2020,4,Apple,356113,0.069043
Punjab,2020,4,Realme,189809,0.0368
Punjab,2020,4,Huawei,53936,0.010457
Punjab,2020,4,OnePlus,53667,0.010405
Punjab,2020,4,Motorola,46455,0.009007
Punjab,2020,4,HMD Global,32870,0.006373
Punjab,2020,4,Others,307252,0.05957
Punjab,2021,1,Xiaomi,1304479,0.234249
Punjab,2021,1,Samsung,1249727,0.224417
Punjab,2021,1,Vivo,1083200,0.194513
Punjab,2021,1,Oppo,815718,0.146481
Punjab,2021,1,Apple,384485,0.069043
Punjab,2021,1,Realme,212940,0.038238
Punjab,2021,1,OnePlus,56962,0.010229
Punjab,2021,1,Huawei,56391,0.010126
Punjab,2021,1,Motorola,47632,0.008553
Punjab,2021,1,Tecno,35552,0.006384
Punjab,2021,1,Others,321691,0.057767
Punjab,2021,2,Xiaomi,1380642,0.23101
Punjab,2021,2,Samsung,1317948,0.22052
Punjab,2021,2,Vivo,1187613,0.198712
Punjab,2021,2,Oppo,881894,0.147559
Punjab,2021,2,Apple,418009,0.069942
Punjab,2021,2,Realme,250679,0.041944
Punjab,2021,2,OnePlus,61777,0.010337
Punjab,2021,2,Huawei,56066,0.009381
Punjab,2021,2,Motorola,47652,0.007973
Punjab,2021,2,Tecno,44884,0.00751
Punjab,2021,2,Others,329384,0.055113
Punjab,2021,3,Xiaomi,1468863,0.228266
Punjab,2021,3,Samsung,1373929,0.213513
Punjab,2021,3,Vivo,1315799,0.20448
Punjab,2021,3,Oppo,964011,0.149811
Punjab,2021,3,Apple,450178,0.069959
Punjab,2021,3,Realme,292875,0.045514
Punjab,2021,3,OnePlus,71087,0.011047
Punjab,2021,3,Huawei,59682,0.009275
Punjab,2021,3,Tecno,54005,0.008393
Punjab,2021,3,Motorola,47647,0.007405
Punjab,2021,3,Others,336786,0.052338
Punjab,2021,4,Xiaomi,1548508,0.22507
Punjab,2021,4,Samsung,1427734,0.207516
Punjab,2021,4,Vivo,1424349,0.207024
Punjab,2021,4,Oppo,1041175,0.151331
Punjab,2021,4,Apple,497157,0.07226
Punjab,2021,4,Realme,350868,0.050997
Punjab,2021,4,OnePlus,80227,0.011661
Punjab,2021,4,Tecno,62454,0.009077
Punjab,2021,4,Huawei,58314,0.008476
Punjab,2021,4,Motorola,48503,0.00705
Punjab,2021,4,Others,340814,0.049536
Punjab,2022,1,Xiaomi,1619926,0.221825
Punjab,2022,1,Vivo,1523181,0.208577
Punjab,2022,1,Samsung,1477258,0.202289
Punjab,2022,1,Oppo,1119920,0.153356
Punjab,2022,1,Apple,540804,0.074055
Punjab,2022,1,Realme,403062,0.055193
Punjab,2022,1,OnePlus,89199,0.012214
Punjab,2022,1,Tecno,74590,0.010214
Punjab,2022,1,Huawei,58651,0.008031
Punjab,2022,1,Motorola,48805,0.006683
Punjab,2022,1,Others,347330,0.047562
Rajasthan,2018,1,Xiaomi,713005,0.225763
Rajasthan,2018,1,Samsung,662282,0.209702
Rajasthan,2018,1,Vivo,535439,0.169539
Rajasthan,2018,1,Oppo,352258,0.111538
Rajasthan,2018,1,Realme,149488,0.047333
Rajasthan,2018,1,Apple,94107,0.029798
Rajasthan,2018,1,OnePlus,71745,0.022717
Rajasthan,2018,1,Gionee,69299,0.021943
Rajasthan,2018,1,Lenovo,63011,0.019952
Rajasthan,2018,1,Motorola,61235,0.019389
Rajasthan,2018,1,Others,386333,0.122327
Rajasthan,2018,2,Xiaomi,966424,0.229393
Rajasthan,2018,2,Samsung,874984,0.207688
Rajasthan,2018,2,Vivo,735141,0.174495
Rajasthan,2018,2,Oppo,479239,0.113753
Rajasthan,2018,2,Realme,195523,0.04641
Rajasthan,2018,2,Apple,119357,0.028331
Rajasthan,2018,2,OnePlus,87155,0.020687
Rajasthan,2018,2,Gionee,84445,0.020044
Rajasthan,2018,2,Lenovo,79981,0.018984
Rajasthan,2018,2,Motorola,78566,0.018649
Rajasthan,2018,2,Others,512149,0.121565
Rajasthan,2018,3,Xiaomi,1205544,0.232935
Rajasthan,2018,3,Samsung,1072593,0.207246
Rajasthan,2018,3,Vivo,938611,0.181358
Rajasthan,2018,3,Oppo,601973,0.116313
Rajasthan,2018,3,Realme,239840,0.046342
Rajasthan,2018,3,Apple,140247,0.027098
Rajasthan,2018,3,OnePlus,101721,0.019655
Rajasthan,2018,3,Gionee,95819,0.018514
Rajasthan,2018,3,Motorola,91763,0.01773
Rajasthan,2018,3,Huawei,91725,0.017723
Rajasthan,2018,3,Others,595617,0.115085
Rajasthan,2018,4,Xiaomi,1482976,0.233219
Rajasthan,2018,4,Samsung,1317264,0.207158
Rajasthan,2018,4,Vivo,1200927,0.188862
Rajasthan,2018,4,Oppo,760058,0.11953
Rajasthan,2018,4,Realme,293498,0.046157
Rajasthan,2018,4,Apple,166540,0.026191
Rajasthan,2018,4,OnePlus,117138,0.018422
Rajasthan,2018,4,Huawei,115507,0.018165
Rajasthan,2018,4,Motorola,107515,0.016908
Rajasthan,2018,4,Gionee,106066,0.01668
Rajasthan,2018,4,Others,691249,0.108709
Rajasthan,2019,1,Xiaomi,1788113,0.231855
Rajasthan,2019,1,Samsung,1592757,0.206524
Rajasthan,2019,1,Vivo,1503951,0.195009
Rajasthan,2019,1,Oppo,948608,0.123001
Rajasthan,2019,1,Realme,350506,0.045448
Rajasthan,2019,1,Apple,191305,0.024805
Rajasthan,2019,1,Huawei,143491,0.018606
Rajasthan,2019,1,OnePlus,131526,0.017054
Rajasthan,2019,1,Gionee,123156,0.015969
Rajasthan,2019,1,Motorola,121229,0.015719
Rajasthan,2019,1,Others,817562,0.106009
Rajasthan,2019,2,Xiaomi,2038775,0.232103
Rajasthan,2019,2,Samsung,1811211,0.206196
Rajasthan,2019,2,Vivo,1744564,0.198608
Rajasthan,2019,2,Oppo,1100301,0.125263
Rajasthan,2019,2,Realme,400579,0.045604
Rajasthan,2019,2,Apple,212354,0.024175
Rajasthan,2019,2,Huawei,163775,0.018645
Rajasthan,2019,2,OnePlus,142119,0.016179
Rajasthan,2019,2,Gionee,135881,0.015469
Rajasthan,2019,2,Motorola,131957,0.015023
Rajasthan,2019,2,Others,902419,0.102735
Rajasthan,2019,3,Xiaomi,2275622,0.23227
Rajasthan,2019,3,Samsung,1996093,0.203739
Rajasthan,2019,3,Vivo,1985897,0.202698
Rajasthan,2019,3,Oppo,1244255,0.127
Rajasthan,2019,3,Realme,458929,0.046842
Rajasthan,2019,3,Apple,232599,0.023741
Rajasthan,2019,3,Huawei,184875,0.01887
Rajasthan,2019,3,OnePlus,152982,0.015615
Rajasthan,2019,3,Gionee,146595,0.014963
Rajasthan,2019,3,Motorola,139254,0.014214
Rajasthan,2019,3,Others,980203,0.100048
Rajasthan,2019,4,Xiaomi,2527395,0.23134
Rajasthan,2019,4,Vivo,2262135,0.20706
Rajasthan,2019,4,Samsung,2211270,0.202404
Rajasthan,2019,4,Oppo,1410408,0.129099
Rajasthan,2019,4,Realme,530557,0.048563
Rajasthan,2019,4,Apple,250014,0.022885
Rajasthan,2019,4,Huawei,204976,0.018762
Rajasthan,2019,4,OnePlus,162057,0.014834
Rajasthan,2019,4,Gionee,157774,0.014442
Rajasthan,2019,4,Motorola,147914,0.013539
Rajasthan,2019,4,Others,1060531,0.097074
Rajasthan,2020,1,Xiaomi,2776323,0.228654
Rajasthan,2020,1,Vivo,2582003,0.21265
Rajasthan,2020,1,Samsung,2440121,0.200964
Rajasthan,2020,1,Oppo,1591219,0.13105
Rajasthan,2020,1,Realme,608298,0.050098
Rajasthan,2020,1,Apple,267588,0.022038
Rajasthan,2020,1,Huawei,225019,0.018532
Rajasthan,2020,1,OnePlus,170114,0.01401
Rajasthan,2020,1,Gionee,158979,0.013093
Rajasthan,2020,1,Motorola,156126,0.012858
Rajasthan,2020,1,Others,1166263,0.096052
Rajasthan,2020,2,Xiaomi,3073847,0.226631
Rajasthan,2020,2,Vivo,2941265,0.216856
Rajasthan,2020,2,Samsung,2715434,0.200206
Rajasthan,2020,2,Oppo,1799104,0.132646
Rajasthan,2020,2,Realme,689124,0.050808
Rajasthan,2020,2,Apple,283321,0.020889
Rajasthan,2020,2,Huawei,246837,0.018199
Rajasthan,2020,2,Tecno,183365,0.013519
Rajasthan,2020,2,OnePlus,177245,0.013068
Rajasthan,2020,2,Gionee,172589,0.012725
Rajasthan,2020,2,Others,1281070,0.094452
Rajasthan,2020,3,Xiaomi,3353468,0.224021
Rajasthan,2020,3,Vivo,3346801,0.223576
Rajasthan,2020,3,Samsung,2973921,0.198667
Rajasthan,2020,3,Oppo,2001908,0.133733
Rajasthan,2020,3,Realme,784695,0.05242
Rajasthan,2020,3,Apple,302588,0.020214
Rajasthan,2020,3,Huawei,265862,0.01776
Rajasthan,2020,3,Tecno,214914,0.014357
Rajasthan,2020,3,OnePlus,186566,0.012463
Rajasthan,2020,3,Gionee,180038,0.012027
Rajasthan,2020,3,Others,1358651,0.090762
Rajasthan,2020,4,Vivo,3720519,0.22784
Rajasthan,2020,4,Xiaomi,3613815,0.221306
Rajasthan,2020,4,Samsung,3222360,0.197334
Rajasthan,2020,4,Oppo,2201891,0.134841
Rajasthan,2020,4,Realme,880750,0.053936
Rajasthan,2020,4,Apple,323405,0.019805
Rajasthan,2020,4,Huawei,283175,0.017341
Rajasthan,2020,4,Tecno,259273,0.015878
Rajasthan,2020,4,OnePlus,195918,0.011998
Rajasthan,2020,4,Gionee,188604,0.01155
Rajasthan,2020,4,Others,1439784,0.088171
Rajasthan,2021,1,Vivo,4143832,0.234631
Rajasthan,2021,1,Xiaomi,3873176,0.219306
Rajasthan,2021,1,Samsung,3430073,0.194216
Rajasthan,2021,1,Oppo,2390404,0.135349
Rajasthan,2021,1,Realme,987022,0.055887
Rajasthan,2021,1,Apple,347215,0.01966
Rajasthan,2021,1,Tecno,301891,0.017094
Rajasthan,2021,1,Huawei,295928,0.016756
Rajasthan,2021,1,OnePlus,208798,0.011822
Rajasthan,2021,1,Gionee,189685,0.01074
Rajasthan,2021,1,Others,1493064,0.08454
Rajasthan,2021,2,Vivo,4603263,0.24252
Rajasthan,2021,2,Xiaomi,4079016,0.2149
Rajasthan,2021,2,Samsung,3591961,0.18924
Rajasthan,2021,2,Oppo,2591657,0.13654
Rajasthan,2021,2,Realme,1162747,0.061259
Rajasthan,2021,2,Tecno,375642,0.01979
Rajasthan,2021,2,Apple,373677,0.019687
Rajasthan,2021,2,Huawei,291917,0.015379
Rajasthan,2021,2,OnePlus,233039,0.012277
Rajasthan,2021,2,Motorola,188248,0.009918
Rajasthan,2021,2,Others,1489818,0.07849
Rajasthan,2021,3,Vivo,5212563,0.254278
Rajasthan,2021,3,Xiaomi,4289230,0.209236
Rajasthan,2021,3,Samsung,3672997,0.179175
Rajasthan,2021,3,Oppo,2855694,0.139306
Rajasthan,2021,3,Realme,1363093,0.066494
Rajasthan,2021,3,Tecno,456211,0.022255
Rajasthan,2021,3,Apple,403105,0.019664
Rajasthan,2021,3,Huawei,298651,0.014569
Rajasthan,2021,3,OnePlus,283924,0.01385
Rajasthan,2021,3,Motorola,186498,0.009098
Rajasthan,2021,3,Others,1477499,0.072075
Rajasthan,2021,4,Vivo,5751824,0.261718
Rajasthan,2021,4,Xiaomi,4469665,0.203377
Rajasthan,2021,4,Samsung,3782393,0.172105
Rajasthan,2021,4,Oppo,3095179,0.140836
Rajasthan,2021,4,Realme,1624796,0.073931
Rajasthan,2021,4,Tecno,521804,0.023743
Rajasthan,2021,4,Apple,462924,0.021064
Rajasthan,2021,4,OnePlus,336937,0.015331
Rajasthan,2021,4,Huawei,287470,0.01308
Rajasthan,2021,4,Motorola,189233,0.00861
Rajasthan,2021,4,Others,1454977,0.066204
Rajasthan,2022,1,Vivo,6252325,0.267206
Rajasthan,2022,1,Xiaomi,4620642,0.197473
Rajasthan,2022,1,Samsung,3887688,0.166149
Rajasthan,2022,1,Oppo,3333119,0.142448
Rajasthan,2022,1,Realme,1857144,0.079369
Rajasthan,2022,1,Tecno,613379,0.026214
Rajasthan,2022,1,Apple,510886,0.021834
Rajasthan,2022,1,OnePlus,385558,0.016478
Rajasthan,2022,1,Huawei,284638,0.012165
Rajasthan,2022,1,Motorola,189003,0.008077
Rajasthan,2022,1,Others,1464475,0.062587
Sikkim,2018,1,Samsung,5534,0.275996
Sikkim,2018,1,Xiaomi,4679,0.233355
Sikkim,2018,1,Vivo,2155,0.107476
Sikkim,2018,1,Oppo,1825,0.091018
Sikkim,2018,1,Apple,865,0.04314
Sikkim,2018,1,Realme,815,0.040646
Sikkim,2018,1,Lenovo,586,0.029225
Sikkim,2018,1,Motorola,575,0.028677
Sikkim,2018,1,OnePlus,528,0.026333
Sikkim,2018,1,Asus,308,0.015361
Sikkim,2018,1,Others,2181,0.108773
Sikkim,2018,2,Samsung,7827,0.278571
Sikkim,2018,2,Xiaomi,6559,0.233441
Sikkim,2018,2,Vivo,3254,0.115813
Sikkim,2018,2,Oppo,2531,0.090081
Sikkim,2018,2,Apple,1120,0.039862
Sikkim,2018,2,Realme,1110,0.039506
Sikkim,2018,2,Motorola,773,0.027512
Sikkim,2018,2,Lenovo,759,0.027014
Sikkim,2018,2,OnePlus,690,0.024558
Sikkim,2018,2,Micromax,424,0.015091
Sikkim,2018,2,Others,3050,0.108553
Sikkim,2018,3,Samsung,10790,0.286686
Sikkim,2018,3,Xiaomi,8637,0.229482
Sikkim,2018,3,Vivo,4649,0.123522
Sikkim,2018,3,Oppo,3465,0.092064
Sikkim,2018,3,Realme,1459,0.038765
Sikkim,2018,3,Apple,1423,0.037809
Sikkim,2018,3,Motorola,945,0.025108
Sikkim,2018,3,Lenovo,886,0.023541
Sikkim,2018,3,OnePlus,823,0.021867
Sikkim,2018,3,Micromax,570,0.015145
Sikkim,2018,3,Others,3990,0.106013
Sikkim,2018,4,Samsung,14281,0.294223
Sikkim,2018,4,Xiaomi,11024,0.227121
Sikkim,2018,4,Vivo,6387,0.131588
Sikkim,2018,4,Oppo,4507,0.092855
Sikkim,2018,4,Realme,1848,0.038073
Sikkim,2018,4,Apple,1799,0.037064
Sikkim,2018,4,Motorola,1119,0.023054
Sikkim,2018,4,Lenovo,1038,0.021385
Sikkim,2018,4,OnePlus,969,0.019964
Sikkim,2018,4,Huawei,689,0.014195
Sikkim,2018,4,Others,4877,0.100478
Sikkim,2019,1,Samsung,17397,0.295084
Sikkim,2019,1,Xiaomi,13387,0.227068
Sikkim,2019,1,Vivo,7997,0.135644
Sikkim,2019,1,Oppo,5660,0.096004
Sikkim,2019,1,Realme,2237,0.037944
Sikkim,2019,1,Apple,2138,0.036264
Sikkim,2019,1,Motorola,1274,0.021609
Sikkim,2019,1,Lenovo,1168,0.019811
Sikkim,2019,1,OnePlus,1088,0.018454
Sikkim,2019,1,Huawei,849,0.014401
Sikkim,2019,1,Others,5761,0.097717
Sikkim,2019,2,Samsung,21576,0.303892
Sikkim,2019,2,Xiaomi,16005,0.225426
Sikkim,2019,2,Vivo,9656,0.136002
Sikkim,2019,2,Oppo,6810,0.095917
Sikkim,2019,2,Realme,2677,0.037705
Sikkim,2019,2,Apple,2509,0.035339
Sikkim,2019,2,Motorola,1473,0.020747
Sikkim,2019,2,Lenovo,1289,0.018155
Sikkim,2019,2,OnePlus,1220,0.017183
Sikkim,2019,2,Huawei,1001,0.014099
Sikkim,2019,2,Others,6783,0.095537
Sikkim,2019,3,Samsung,25449,0.30987
Sikkim,2019,3,Xiaomi,18366,0.223627
Sikkim,2019,3,Vivo,11399,0.138796
Sikkim,2019,3,Oppo,7934,0.096605
Sikkim,2019,3,Realme,3080,0.037502
Sikkim,2019,3,Apple,2833,0.034495
Sikkim,2019,3,Motorola,1581,0.01925
Sikkim,2019,3,OnePlus,1352,0.016462
Sikkim,2019,3,Lenovo,1279,0.015573
Sikkim,2019,3,Huawei,1126,0.01371
Sikkim,2019,3,Others,7729,0.094109
Sikkim,2019,4,Samsung,29310,0.315256
Sikkim,2019,4,Xiaomi,20528,0.220798
Sikkim,2019,4,Vivo,13224,0.142236
Sikkim,2019,4,Oppo,9175,0.098686
Sikkim,2019,4,Realme,3578,0.038485
Sikkim,2019,4,Apple,3131,0.033677
Sikkim,2019,4,Motorola,1676,0.018027
Sikkim,2019,4,OnePlus,1458,0.015682
Sikkim,2019,4,Lenovo,1347,0.014488
Sikkim,2019,4,Huawei,1245,0.013391
Sikkim,2019,4,Others,8300,0.089274
Sikkim,2020,1,Samsung,33471,0.319896
Sikkim,2020,1,Xiaomi,22619,0.216179
Sikkim,2020,1,Vivo,15342,0.14663
Sikkim,2020,1,Oppo,10442,0.099798
Sikkim,2020,1,Realme,4166,0.039816
Sikkim,2020,1,Apple,3439,0.032868
Sikkim,2020,1,Motorola,1728,0.016515
Sikkim,2020,1,OnePlus,1548,0.014795
Sikkim,2020,1,Lenovo,1491,0.01425
Sikkim,2020,1,HMD Global,1394,0.013323
Sikkim,2020,1,Others,8991,0.085931
Sikkim,2020,2,Samsung,38977,0.325022
Sikkim,2020,2,Xiaomi,25245,0.210514
Sikkim,2020,2,Vivo,18182,0.151616
Sikkim,2020,2,Oppo,12295,0.102526
Sikkim,2020,2,Realme,4814,0.040143
Sikkim,2020,2,Apple,3701,0.030862
Sikkim,2020,2,Motorola,1821,0.015185
Sikkim,2020,2,HMD Global,1669,0.013917
Sikkim,2020,2,OnePlus,1607,0.0134
Sikkim,2020,2,Lenovo,1576,0.013142
Sikkim,2020,2,Others,10034,0.083672
Sikkim,2020,3,Samsung,44424,0.329621
Sikkim,2020,3,Xiaomi,27830,0.206495
Sikkim,2020,3,Vivo,21086,0.156456
Sikkim,2020,3,Oppo,14009,0.103945
Sikkim,2020,3,Realme,5459,0.040505
Sikkim,2020,3,Apple,4035,0.029939
Sikkim,2020,3,HMD Global,1906,0.014142
Sikkim,2020,3,Motorola,1879,0.013942
Sikkim,2020,3,OnePlus,1694,0.012569
Sikkim,2020,3,Lenovo,1657,0.012295
Sikkim,2020,3,Others,10794,0.08009
Sikkim,2020,4,Samsung,49275,0.331722
Sikkim,2020,4,Xiaomi,30296,0.203954
Sikkim,2020,4,Vivo,23560,0.158607
Sikkim,2020,4,Oppo,15658,0.105411
Sikkim,2020,4,Realme,6245,0.042042
Sikkim,2020,4,Apple,4413,0.029709
Sikkim,2020,4,HMD Global,2070,0.013935
Sikkim,2020,4,Motorola,1984,0.013356
Sikkim,2020,4,OnePlus,1764,0.011875
Sikkim,2020,4,Lenovo,1714,0.011539
Sikkim,2020,4,Others,11564,0.07785
Sikkim,2021,1,Samsung,52629,0.328494
Sikkim,2021,1,Xiaomi,32524,0.203005
Sikkim,2021,1,Vivo,26109,0.162964
Sikkim,2021,1,Oppo,16921,0.105616
Sikkim,2021,1,Realme,7053,0.044023
Sikkim,2021,1,Apple,4803,0.029979
Sikkim,2021,1,HMD Global,2163,0.013501
Sikkim,2021,1,Motorola,2031,0.012677
Sikkim,2021,1,OnePlus,1924,0.012009
Sikkim,2021,1,Huawei,1738,0.010848
Sikkim,2021,1,Others,12318,0.076885
Sikkim,2021,2,Samsung,55452,0.322883
Sikkim,2021,2,Xiaomi,34745,0.202312
Sikkim,2021,2,Vivo,28736,0.167323
Sikkim,2021,2,Oppo,18141,0.105631
Sikkim,2021,2,Realme,8547,0.049767
Sikkim,2021,2,Apple,5244,0.030535
Sikkim,2021,2,HMD Global,2238,0.013031
Sikkim,2021,2,OnePlus,2072,0.012065
Sikkim,2021,2,Motorola,2043,0.011896
Sikkim,2021,2,Tecno,1729,0.010068
Sikkim,2021,2,Others,12793,0.074491
Sikkim,2021,3,Samsung,57652,0.31215
Sikkim,2021,3,Xiaomi,37473,0.202893
Sikkim,2021,3,Vivo,32054,0.173553
Sikkim,2021,3,Oppo,19674,0.106523
Sikkim,2021,3,Realme,10359,0.056088
Sikkim,2021,3,Apple,5768,0.03123
Sikkim,2021,3,OnePlus,2450,0.013265
Sikkim,2021,3,HMD Global,2212,0.011977
Sikkim,2021,3,Tecno,2190,0.011858
Sikkim,2021,3,Motorola,2041,0.011051
Sikkim,2021,3,Others,12820,0.069412
Sikkim,2021,4,Samsung,59868,0.303272
Sikkim,2021,4,Xiaomi,39826,0.201746
Sikkim,2021,4,Vivo,34807,0.176321
Sikkim,2021,4,Oppo,20992,0.106339
Sikkim,2021,4,Realme,12763,0.064653
Sikkim,2021,4,Apple,6458,0.032714
Sikkim,2021,4,OnePlus,2920,0.014792
Sikkim,2021,4,Tecno,2588,0.01311
Sikkim,2021,4,HMD Global,2358,0.011945
Sikkim,2021,4,Motorola,2089,0.010582
Sikkim,2021,4,Others,12738,0.064527
Sikkim,2022,1,Samsung,61996,0.29576
Sikkim,2022,1,Xiaomi,41866,0.199727
Sikkim,2022,1,Vivo,37402,0.178431
Sikkim,2022,1,Oppo,22501,0.107344
Sikkim,2022,1,Realme,14771,0.070467
Sikkim,2022,1,Apple,7058,0.033671
Sikkim,2022,1,OnePlus,3294,0.015714
Sikkim,2022,1,Tecno,3147,0.015013
Sikkim,2022,1,HMD Global,2316,0.011049
Sikkim,2022,1,Motorola,2125,0.010138
Sikkim,2022,1,Others,13140,0.062686
Tamil Nadu,2018,1,Xiaomi,503469,0.239206
Tamil Nadu,2018,1,Samsung,408997,0.194321
Tamil Nadu,2018,1,Vivo,256682,0.121953
Tamil Nadu,2018,1,Oppo,160460,0.076237
Tamil Nadu,2018,1,Motorola,100336,0.047671
Tamil Nadu,2018,1,OnePlus,93643,0.044491
Tamil Nadu,2018,1,Apple,93282,0.04432
Tamil Nadu,2018,1,Lenovo,92559,0.043976
Tamil Nadu,2018,1,Realme,82612,0.03925
Tamil Nadu,2018,1,Huawei,59799,0.028411
Tamil Nadu,2018,1,Others,252915,0.120164
Tamil Nadu,2018,2,Xiaomi,723469,0.241475
Tamil Nadu,2018,2,Samsung,574902,0.191888
Tamil Nadu,2018,2,Vivo,390299,0.130272
Tamil Nadu,2018,2,Oppo,240094,0.080137
Tamil Nadu,2018,2,Motorola,139685,0.046623
Tamil Nadu,2018,2,Lenovo,127831,0.042667
Tamil Nadu,2018,2,Apple,123693,0.041286
Tamil Nadu,2018,2,OnePlus,119948,0.040036
